"","GEOID","NAME","total_popE","total_popM","incomeE","incomeM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","PIE","PIM","HispE","HispM","summary_est","summary_moe","geometry","Wpercent","Bpercent","Npercent","Apercent","PIpercent","Hpercent"
"126","31055007436","Census Tract 74.36; Douglas County; Nebraska",4103,429,60720,7172,2711,430,674,242,150,157,61,54,0,10,268,238,4103,429,list(c(-96.075436, -96.071891, -96.070412, -96.06836, -96.068096, -96.064397, -96.064924, -96.064988, -96.064046, -96.063115, -96.06255, -96.060803, -96.05398, -96.052569, -96.052587, -96.05314, -96.052617, -96.05261, -96.055874, -96.064432, -96.068172, -96.071277, -96.075752, -96.075436, 41.287162, 41.296271, 41.295864, 41.29563, 41.296633, 41.296683, 41.297713, 41.299188, 41.299191, 41.297423, 41.297583, 41.297555, 41.295474, 41.295469, 41.294806, 41.291153, 41.288287, 41.285067, 41.285068, 41.285054, 
41.285078, 41.285152, 41.286071, 41.287162)),66.0736046795028,16.427004630758,3.65586156470875,1.48671703631489,0,6.53180599561297
"127","31055006805","Census Tract 68.05; Douglas County; Nebraska",3229,488,134143,15388,2858,428,26,37,7,10,127,80,0,10,189,248,3229,488,list(c(-96.079094, -96.073196, -96.071817, -96.062249, -96.052601, -96.042997, -96.039363, -96.040803, -96.042581, -96.04145, -96.038805, -96.038825, -96.043077, -96.05266, -96.053889, -96.055352, -96.06153, -96.062821, -96.064904, -96.067093, -96.069269, -96.072085, -96.076213, -96.079094, 41.248751, 41.24876, 41.248768, 41.248788, 41.248798, 41.248799, 41.248799, 41.243243, 41.239677, 41.236609, 41.236609, 41.234273, 41.234259, 41.234252, 41.234203, 41.233982, 41.239643, 41.24106, 41.242092, 41.24223, 
41.243458, 41.243838, 41.247485, 41.248751)),88.5103747290183,0.805202849179313,0.216785382471353,3.93310622483741,0,5.85320532672654
"128","31055007460","Census Tract 74.60; Douglas County; Nebraska",4497,574,161343,24779,3791,587,62,84,0,10,314,236,0,10,177,114,4497,574,list(c(-96.196597, -96.196577, -96.196496, -96.177347, -96.17741, -96.177444, -96.177523, -96.184013, -96.18709, -96.189382, -96.196677, -96.196597, 41.195734, 41.198739, 41.205186, 41.20518, 41.198364, 41.196435, 41.190622, 41.190633, 41.190626, 41.190632, 41.190654, 41.195734)),84.3006448743607,1.37869690905048,0,6.98243273293307,0,3.93595730486991
"129","31055007453","Census Tract 74.53; Douglas County; Nebraska",3623,544,142619,29808,3228,516,58,92,12,23,47,50,0,10,88,71,3623,544,list(c(-96.177297, -96.177235, -96.1771, -96.171395, -96.168155, -96.16645, -96.163389, -96.161598, -96.157597, -96.156632, -96.15552, -96.154263, -96.155203, -96.157722, -96.158037, -96.158151, -96.163117, -96.167121, -96.177347, -96.177297, 41.20887, 41.211177, 41.220839, 41.220134, 41.218496, 41.218603, 41.21911, 41.222418, 41.221399, 41.220081, 41.21928, 41.217273, 41.215506, 41.213652, 41.212114, 41.205357, 41.205312, 41.205263, 41.20518, 41.20887)),89.0974330665195,1.60088324592879,0.331217223295611,1.29726745790781,0,2.42892630416782
"130","31055007509","Census Tract 75.09; Douglas County; Nebraska",7972,1324,166071,41385,7390,1335,9,14,23,38,184,160,0,15,295,200,7972,1324,list(c(-96.309437, -96.308947, -96.305735, -96.298561, -96.296449, -96.295312, -96.294514, -96.29352, -96.292957, -96.292003, -96.289719, -96.28789, -96.284525, -96.282498, -96.282385, -96.28107, -96.278403, -96.277797, -96.276458, -96.272676, -96.271238, -96.267546, -96.266872, -96.265203, -96.263632, -96.263141, -96.258963, -96.258545, -96.259366, -96.261047, -96.262379, -96.263506, -96.264123, -96.262607, -96.256569, -96.254459, -96.251927, -96.24256, -96.234476, -96.234482, -96.234476, -96.234421, 
-96.234448, -96.234422, -96.234427, -96.234339, -96.234317, -96.234288, -96.239095, -96.253495, -96.309513, -96.309437, 41.19261, 41.193429, 41.196352, 41.201593, 41.204728, 41.207026, 41.208986, 41.210278, 41.210661, 41.210969, 41.211707, 41.21285, 41.216126, 41.219115, 41.219313, 41.221364, 41.227723, 41.231022, 41.233411, 41.234117, 41.234579, 41.237738, 41.245113, 41.248477, 41.251142, 41.25178, 41.256188, 41.258324, 41.259292, 41.260478, 41.261615, 41.262576, 41.26357, 41.263607, 41.263683, 
41.263675, 41.263687, 41.262794, 41.262803, 41.257347, 41.254884, 41.248294, 41.248187, 41.243479, 41.23391, 41.219302, 41.204838, 41.190349, 41.190354, 41.190398, 41.190105, 41.19261)),92.6994480682388,0.112895132965379,0.288509784244857,2.30807827395886,0,3.70045158053186
"131","31055000500","Census Tract 5; Douglas County; Nebraska",3362,353,63421,28376,1827,257,537,198,20,23,23,29,14,18,782,233,3362,353,list(c(-95.937395, -95.937367, -95.935171, -95.935178, -95.932639, -95.932453, -95.932343, -95.931962, -95.930424, -95.927682, -95.92766, -95.927618, -95.9269377073171, -95.92569, -95.92209, -95.91379, -95.9127493633136, -95.89929, -95.88869, -95.883089, -95.878189, -95.874689, -95.871489, -95.8727279882353, -95.8728840800664, -95.872889, -95.87689, -95.88239, -95.8909641080232, -95.90249, -95.9038524138419, -95.912491, -95.909304683906, -95.9087606120403, -95.90429, -95.90429, -95.90429, -95.90589, 
-95.920291, -95.9223739410576, -95.927491, -95.929591, -95.929591, -95.9295879707301, -95.928691, -95.9182262040359, -95.9145383725837, -95.913991, -95.918791, -95.920391, -95.921891, -95.9214118319992, -95.9214105496406, -95.927858, -95.927889, -95.933191, -95.93314, -95.935806, -95.935935, -95.937098, -95.937436, -95.937395, 41.281504, 41.288749, 41.288747, 41.285126, 41.28512, 41.285805, 41.299659, 41.303355, 41.304689, 41.304956, 41.306642, 41.320389, 41.3228116341463, 41.322197, 41.321097, 41.320197, 
41.3202687680473, 41.321197, 41.319097, 41.316697, 41.312497, 41.307097, 41.295797, 41.2902215529412, 41.2895191397012, 41.289497, 41.285097, 41.281397, 41.2779848462648, 41.273398, 41.2742289893446, 41.279498, 41.284937, 41.2858657235761, 41.293497, 41.2975902842105, 41.299597, 41.300897, 41.301097, 41.3003158971034, 41.298397, 41.292297, 41.285097, 41.2850845497007, 41.281398, 41.2742790911809, 41.2717703623019, 41.271398, 41.269698, 41.268398, 41.264598, 41.2597264586587, 41.2597134213468, 41.258841, 
41.259664, 41.25969, 41.264789, 41.264773, 41.26794, 41.267949, 41.274264, 41.281504)),54.3426531826294,15.9726353361095,0.594883997620464,0.684116597263534,0.416418798334325,23.2599643069601
"132","31055004900","Census Tract 49; Douglas County; Nebraska",5174,968,44766,14080,2235,393,962,522,0,15,242,251,0,15,1442,831,5174,968,list(c(-95.985656, -95.985424, -95.983555, -95.983469, -95.977273, -95.977242, -95.974894, -95.972689, -95.966108, -95.966109, -95.966117, -95.967432, -95.966447, -95.966456, -95.97506, -95.975061, -95.975076, -95.974558, -95.975752, -95.980433, -95.985423, -95.985666, -95.985656, 41.266868, 41.273148, 41.273203, 41.273202, 41.273149, 41.27216, 41.27316, 41.273156, 41.273129, 41.272809, 41.270004, 41.269604, 41.268011, 41.267932, 41.267941, 41.26392, 41.2613, 41.259655, 41.259659, 41.259675, 41.259693, 
41.263229, 41.266868)),43.196752995748,18.5929648241206,0,4.67723231542327,0,27.8701198299188
"133","31055007474","Census Tract 74.74; Douglas County; Nebraska",1545,295,225000,73103,1288,307,87,85,0,10,125,79,0,10,28,30,1545,295,list(c(-96.138808, -96.129319, -96.124403, -96.119587, -96.119581, -96.119576, -96.119614, -96.138757, -96.13881, -96.138808, 41.277663, 41.277636, 41.277639, 41.277618, 41.272451, 41.268711, 41.263124, 41.263108, 41.271983, 41.277663)),83.3656957928803,5.63106796116505,0,8.09061488673139,0,1.81229773462783
"134","31055007320","Census Tract 73.20; Douglas County; Nebraska",4343,819,100448,2940,2300,579,773,245,3,5,780,698,0,10,404,223,4343,819,list(c(-96.046488, -96.045985, -96.044959, -96.044055, -96.043777, -96.042516, -96.038127, -96.037161, -96.033372, -96.033376, -96.033372, -96.033383, -96.039844, -96.040022, -96.023822, -96.023813, -96.023911, -96.023834, -96.023843, -96.033388, -96.041771, -96.04537, -96.046057, -96.046488, 41.311283, 41.315117, 41.317342, 41.319044, 41.320116, 41.321149, 41.321176, 41.32123, 41.321658, 41.322876, 41.330224, 41.335628, 41.3357, 41.336323, 41.341512, 41.335701, 41.324846, 41.319374, 41.312735, 41.312746, 
41.312703, 41.31147, 41.310964, 41.311283)),52.9587842505181,17.798756619848,0.0690766751093714,17.9599355284366,0,9.30232558139535
"135","31055007524","Census Tract 75.24; Douglas County; Nebraska",4311,514,110000,11822,3743,535,133,193,6,10,218,179,0,10,23,26,4311,514,list(c(-96.21563, -96.196389, -96.177092, -96.177017, -96.17705, -96.177243, -96.177443, -96.177227, -96.17701, -96.176852, -96.183779, -96.196287, -96.215488, -96.215488, -96.215537, -96.215559, -96.215595, -96.215609, -96.21563, 41.26294, 41.26299, 41.262923, 41.260076, 41.259994, 41.259807, 41.259692, 41.259341, 41.258757, 41.248514, 41.248505, 41.248491, 41.248406, 41.248502, 41.253433, 41.255681, 41.259465, 41.260894, 41.26294)),86.824402690791,3.08513106007887,0.139178844815588,5.05683136163303,0,0.533518905126421
"136","31055007462","Census Tract 74.62; Douglas County; Nebraska",4615,478,82237,10472,3903,394,111,78,5,7,37,41,0,10,400,284,4615,478,list(c(-96.158294, -96.158193, -96.158151, -96.147744, -96.138762, -96.138797, -96.138833, -96.148043, -96.148558, -96.149188, -96.151908, -96.158333, -96.158294, 41.195183, 41.202531, 41.205357, 41.205344, 41.205385, 41.198132, 41.19081, 41.190794, 41.190791, 41.190788, 41.190789, 41.190762, 41.195183)),84.5720476706392,2.40520043336945,0.108342361863489,0.801733477789816,0,8.66738894907909
"137","31055007317","Census Tract 73.17; Douglas County; Nebraska",4948,369,105962,5433,3968,316,369,120,0,10,91,103,26,41,292,152,4948,369,list(c(-96.158477, -96.158399, -96.158393, -96.158415, -96.158427, -96.12482, -96.119911, -96.117447, -96.101086, -96.096852, -96.079017, -96.076681, -96.069403, -96.056936, -96.052555, -96.043105, -96.028673, -96.023876, -96.023844, -96.02381, -96.023806, -96.02381, -96.02489, -96.023813, -96.02382, -96.023817, -96.023838, -96.023822, -96.040022, -96.042938, -96.050287, -96.05717, -96.062728, -96.067787, -96.069232, -96.070962, -96.071776, -96.072086, -96.07692, -96.078245, -96.078848, -96.079542, 
-96.090824, -96.100316, -96.104993, -96.10997, -96.114772, -96.129036, -96.139019, -96.152701, -96.158438, -96.158477, 41.342223, 41.360963, 41.362399, 41.37208, 41.393164, 41.393137, 41.393157, 41.393147, 41.393172, 41.393151, 41.393185, 41.393165, 41.393163, 41.393154, 41.393151, 41.393133, 41.393158, 41.393154, 41.387524, 41.381035, 41.379679, 41.376889, 41.375549, 41.374999, 41.3647, 41.350125, 41.344673, 41.341512, 41.336323, 41.335386, 41.333035, 41.330538, 41.327239, 41.323799, 41.322211, 
41.323741, 41.324564, 41.324845, 41.329238, 41.331021, 41.332539, 41.335674, 41.33567, 41.335662, 41.335654, 41.335645, 41.335638, 41.335626, 41.33563, 41.335597, 41.335572, 41.342223)),80.1940177849636,7.45755860953921,0,1.83912691996766,0.525464834276475,5.90137429264349
"138","31055002300","Census Tract 23; Douglas County; Nebraska",2200,316,40759,11340,1467,242,41,28,15,16,20,25,0,10,631,159,2200,316,list(c(-95.930721, -95.926684, -95.924105, -95.922877, -95.9139138185291, -95.911391, -95.910891, -95.910891, -95.910891, -95.9109518276128, -95.9109619269411, -95.924203, -95.925749, -95.926771, -95.930745, -95.930721, 41.242854, 41.242829, 41.242813, 41.24313, 41.2432220181664, 41.237998, 41.233998, 41.23189, 41.231798, 41.2316262514462, 41.2315977356958, 41.230648, 41.234183, 41.236917, 41.23693, 41.242854)),66.6818181818182,1.86363636363636,0.681818181818182,0.909090909090909,0,28.6818181818182
"139","31055007433","Census Tract 74.33; Douglas County; Nebraska",4296,377,70450,12071,3014,297,655,335,85,119,73,56,0,10,189,101,4296,377,list(c(-96.104365, -96.100829, -96.100665, -96.089248, -96.08142, -96.08144, -96.081429, -96.081447, -96.081441, -96.081416, -96.081386, -96.087535, -96.092401, -96.097135, -96.098209, -96.099447, -96.100681, -96.101406, -96.103766, -96.104429, -96.104365, 41.306616, 41.306614, 41.306614, 41.306666, 41.306646, 41.300835, 41.297711, 41.296274, 41.294453, 41.288723, 41.287511, 41.28898, 41.290168, 41.291266, 41.292456, 41.295948, 41.29693, 41.297332, 41.301952, 41.303618, 41.306616)),70.1582867783985,15.2467411545624,1.97858472998138,1.69925512104283,0,4.39944134078212
"140","31055006704","Census Tract 67.04; Douglas County; Nebraska",1679,236,101750,31062,1555,257,8,10,0,10,81,87,0,10,24,23,1679,236,list(c(-96.08393, -96.07758, -96.076585, -96.076194, -96.062117, -96.062174, -96.062175, -96.062249, -96.071817, -96.073196, -96.079094, -96.085085, -96.08393, 41.250446, 41.254921, 41.256315, 41.263373, 41.263385, 41.256082, 41.252718, 41.248788, 41.248768, 41.24876, 41.248751, 41.248704, 41.250446)),92.6146515783204,0.476474091721263,0,4.82430017867778,0,1.42942227516379
"141","31055007440","Census Tract 74.40; Douglas County; Nebraska",2457,299,62321,9110,1562,247,294,111,0,10,244,139,0,10,256,148,2457,299,list(c(-96.097135, -96.092401, -96.087535, -96.081386, -96.075752, -96.076154, -96.076132, -96.081325, -96.08558, -96.088751, -96.091447, -96.09487, -96.095726, -96.09576, -96.097135, 41.291266, 41.290168, 41.28898, 41.287511, 41.286071, 41.28297, 41.277804, 41.277789, 41.27776, 41.277742, 41.277738, 41.277731, 41.280478, 41.289559, 41.291266)),63.5734635734636,11.965811965812,0,9.93080993080993,0,10.4192104192104
"142","31055003300","Census Tract 33; Douglas County; Nebraska",2002,404,40063,5577,572,203,248,277,1,2,0,10,0,10,1164,354,2002,404,list(c(-95.957439, -95.956039, -95.954244, -95.954097, -95.953913, -95.953768, -95.953917, -95.947706, -95.947048, -95.944633, -95.942226, -95.940809, -95.940134, -95.93723, -95.937237, -95.942245, -95.948429, -95.949077, -95.950634, -95.952249, -95.95396, -95.95405, -95.954084, -95.956647, -95.960082, -95.957439, 41.228235, 41.229582, 41.235528, 41.236207, 41.239153, 41.24526, 41.248808, 41.248808, 41.248958, 41.24816, 41.248162, 41.248322, 41.250259, 41.250287, 41.2495, 41.244668, 41.239741, 41.238697, 
41.23551, 41.229578, 41.227133, 41.22701, 41.226965, 41.227591, 41.227325, 41.228235)),28.5714285714286,12.3876123876124,0.04995004995005,0,0,58.1418581418581
"143","31055000600","Census Tract 6; Douglas County; Nebraska",1473,290,27115,7071,371,143,809,345,5,7,0,10,0,10,281,152,1473,290,list(c(-95.956561, -95.946928, -95.94694, -95.944241, -95.94374, -95.942765, -95.942438, -95.942166, -95.94215, -95.946954, -95.95195, -95.956556, -95.956516, -95.956561, 41.306676, 41.306659, 41.305021, 41.306565, 41.307084, 41.305745, 41.305011, 41.3043, 41.29963, 41.299619, 41.2996, 41.299571, 41.302934, 41.306676)),25.1866938221317,54.9219280380177,0.339443312966735,0,0,19.0767141887305
"144","31055007442","Census Tract 74.42; Douglas County; Nebraska",4717,595,109914,11095,3817,537,243,292,0,10,242,170,0,10,151,80,4717,595,list(c(-96.158055, -96.154096, -96.14487, -96.14231, -96.138808, -96.13881, -96.138757, -96.148509, -96.158032, -96.158018, -96.158041, -96.158055, 41.277544, 41.277568, 41.277578, 41.277622, 41.277663, 41.271983, 41.263108, 41.263084, 41.263048, 41.265471, 41.269774, 41.277544)),80.9200763196947,5.15157939368243,0,5.13037947848209,0,3.20118719525122
"145","31055006303","Census Tract 63.03; Douglas County; Nebraska",3032,459,45909,10325,986,363,886,194,0,10,1025,546,0,10,51,48,3032,459,list(c(-96.014276, -96.004672, -95.995047, -95.995059, -95.999893, -95.999892, -96.000448, -96.004733, -96.009531, -96.009503, -96.014289, -96.014276, 41.299529, 41.29949, 41.299583, 41.295933, 41.295915, 41.292281, 41.292278, 41.292272, 41.292272, 41.295889, 41.295908, 41.299529)),32.5197889182058,29.221635883905,0,33.8060686015831,0,1.6820580474934
"146","31055007003","Census Tract 70.03; Douglas County; Nebraska",2423,238,68042,7702,1543,208,29,28,12,13,0,10,0,10,826,195,2423,238,list(c(-96.023894, -96.023864, -96.004609, -96.003886, -95.994153, -95.990256, -95.983297, -95.975839, -95.975857, -95.976253, -95.976391, -95.990772, -95.995562, -96.004672, -96.023859, -96.023905, -96.023894, 41.221681, 41.223942, 41.223825, 41.223855, 41.222851, 41.222712, 41.222785, 41.224725, 41.219726, 41.214407, 41.212599, 41.212536, 41.212505, 41.212458, 41.212496, 41.219719, 41.221681)),63.6813867106892,1.19686339248865,0.49525381758151,0,0,34.089971110194
"147","31055006804","Census Tract 68.04; Douglas County; Nebraska",1762,187,193114,21486,1488,209,10,15,0,10,50,36,0,10,157,112,1762,187,list(c(-96.085836, -96.085085, -96.079094, -96.076213, -96.072085, -96.069269, -96.067093, -96.064904, -96.062821, -96.06153, -96.055352, -96.058082, -96.060272, -96.062211, -96.064891, -96.072363, -96.07932, -96.081379, -96.086599, -96.085836, 41.242483, 41.248704, 41.248751, 41.247485, 41.243838, 41.243458, 41.24223, 41.242092, 41.24106, 41.239643, 41.233982, 41.233499, 41.233482, 41.233803, 41.234188, 41.234244, 41.23422, 41.234219, 41.234157, 41.242483)),84.4494892167991,0.567536889897843,0,2.83768444948922,0,8.91032917139614
"148","31055007508","Census Tract 75.08; Douglas County; Nebraska",3126,410,108177,5650,2947,417,21,31,0,10,0,10,0,10,62,76,3126,410,list(c(-96.365474, -96.362526, -96.35927, -96.357135, -96.352137, -96.350807, -96.350038, -96.349662, -96.350598, -96.360566, -96.36441, -96.362514, -96.362574, -96.340543, -96.330906, -96.330723, -96.307408, -96.298013, -96.296606, -96.295209, -96.293691, -96.292197, -96.291647, -96.283609, -96.283195, -96.282218, -96.281858, -96.276483, -96.275399, -96.275586, -96.275851, -96.276644, -96.274122, -96.272848, -96.267712, -96.264123, -96.263506, -96.262379, -96.261047, -96.259366, -96.258545, -96.258963, 
-96.263141, -96.263632, -96.265203, -96.266872, -96.267546, -96.271238, -96.272676, -96.276458, -96.277797, -96.278403, -96.28107, -96.282385, -96.282498, -96.284525, -96.28789, -96.289719, -96.292003, -96.292957, -96.29352, -96.294514, -96.295312, -96.296449, -96.298561, -96.305735, -96.308947, -96.309437, -96.309513, -96.31533, -96.327399, -96.332547, -96.336532, -96.346196, -96.350676, -96.353662, -96.354308, -96.356868, -96.361154, -96.361378, -96.363093, -96.365558, -96.365474, 41.235543, 41.24086, 
41.245132, 41.24896, 41.254662, 41.256248, 41.258292, 41.262164, 41.265192, 41.280411, 41.285258, 41.288227, 41.291324, 41.291807, 41.291846, 41.291846, 41.291835, 41.291932, 41.292211, 41.292506, 41.292744, 41.292192, 41.291989, 41.292055, 41.292202, 41.291742, 41.292048, 41.28818, 41.286468, 41.284313, 41.283758, 41.279507, 41.272791, 41.271181, 41.26774, 41.26357, 41.262576, 41.261615, 41.260478, 41.259292, 41.258324, 41.256188, 41.25178, 41.251142, 41.248477, 41.245113, 41.237738, 41.234579, 
41.234117, 41.233411, 41.231022, 41.227723, 41.221364, 41.219313, 41.219115, 41.216126, 41.21285, 41.211707, 41.210969, 41.210661, 41.210278, 41.208986, 41.207026, 41.204728, 41.201593, 41.196352, 41.193429, 41.19261, 41.190105, 41.190238, 41.189999, 41.195555, 41.197955, 41.201815, 41.204191, 41.20676, 41.207467, 41.212163, 41.218851, 41.219219, 41.226504, 41.234136, 41.235543)),94.2738323736404,0.671785028790787,0,0,0,1.98336532309661
"149","31055001800","Census Tract 18; Douglas County; Nebraska",4908,531,73641,7367,3490,486,478,160,95,42,129,77,0,10,560,195,4908,531,list(c(-95.942383, -95.933191, -95.927889, -95.927858, -95.9214105496406, -95.921291, -95.9170871805789, -95.9163664692047, -95.92404, -95.924151, -95.92668, -95.929315, -95.930596, -95.93328, -95.934664, -95.937242, -95.937237, -95.93723, -95.940134, -95.940809, -95.942226, -95.942255, -95.942383, 41.25974, 41.25969, 41.259664, 41.258841, 41.2597134213468, 41.258498, 41.2497931214007, 41.2483007392622, 41.248034, 41.249082, 41.249107, 41.249133, 41.249142, 41.249163, 41.248117, 41.24806, 41.2495, 
41.250287, 41.250259, 41.248322, 41.248162, 41.254337, 41.25974)),71.1083944580277,9.73920130399348,1.93561532192339,2.62836185819071,0,11.4099429502852
"150","31055007319","Census Tract 73.19; Douglas County; Nebraska",4910,520,101920,8757,2637,421,1003,230,73,111,326,372,0,10,518,253,4910,520,list(c(-96.062728, -96.05717, -96.050287, -96.042938, -96.040022, -96.039844, -96.033383, -96.033372, -96.033376, -96.033372, -96.037161, -96.038127, -96.042516, -96.043777, -96.044055, -96.044959, -96.045985, -96.046488, -96.046057, -96.046392, -96.049915, -96.052588, -96.052586, -96.052547, -96.052478, -96.052223, -96.053031, -96.053442, -96.054831, -96.055261, -96.057308, -96.059012, -96.062108, -96.062728, 41.327239, 41.330538, 41.333035, 41.335386, 41.336323, 41.3357, 41.335628, 41.330224, 41.322876, 
41.321658, 41.32123, 41.321176, 41.321149, 41.320116, 41.319044, 41.317342, 41.315117, 41.311283, 41.310964, 41.310478, 41.311831, 41.313142, 41.313233, 41.314765, 41.315173, 41.316624, 41.316887, 41.317996, 41.32084, 41.321453, 41.323648, 41.324819, 41.326836, 41.327239)),53.7067209775967,20.4276985743381,1.4867617107943,6.63951120162933,0,10.5498981670061
"151","31055007504","Census Tract 75.04; Douglas County; Nebraska",3585,171,71869,9924,3377,172,46,58,0,10,0,10,0,10,72,55,3585,171,list(c(-96.47072, -96.464015, -96.44594, -96.444881, -96.440277, -96.34822, -96.33072, -96.329012, -96.311443, -96.310269, -96.311688, -96.310783, -96.307906, -96.304541, -96.303028, -96.300097, -96.298864, -96.299791, -96.301876, -96.30236, -96.299517, -96.297678, -96.294683, -96.294822, -96.297669, -96.300761, -96.302225, -96.301988, -96.298758, -96.292349, -96.291611, -96.29084, -96.290312, -96.289975, -96.289993, -96.290205, -96.290421, -96.291704, -96.292347, -96.293476, -96.29697, -96.297653, 
-96.298093, -96.297415, -96.296667, -96.294557, -96.292345, -96.2918, -96.291155, -96.29053, -96.290402, -96.290455, -96.290832, -96.291709, -96.292342, -96.294785, -96.301168, -96.302547, -96.302764, -96.300365, -96.294493, -96.293339, -96.292355, -96.292359, -96.294371, -96.294658, -96.292972, -96.29333, -96.293409, -96.292238, -96.291848, -96.291629, -96.29052, -96.289654, -96.287702, -96.284942, -96.283185, -96.28315, -96.282383, -96.281858, -96.282218, -96.283195, -96.283609, -96.291647, -96.292197, 
-96.293691, -96.295209, -96.296606, -96.298013, -96.307408, -96.330723, -96.330906, -96.340543, -96.362574, -96.362514, -96.36441, -96.36715, -96.370402, -96.375106, -96.375593, -96.379016, -96.379084, -96.381944, -96.38313, -96.384228, -96.385647, -96.388162, -96.394306, -96.398611, -96.402521, -96.40422, -96.407608, -96.40862, -96.409525, -96.409679, -96.407957, -96.406861, -96.406973, -96.407437, -96.409143, -96.412905, -96.413189, -96.414495, -96.420345, -96.421852, -96.424402, -96.435083, -96.439621, 
-96.445498, -96.446746, -96.450388, -96.453201, -96.459511, -96.463264, -96.470168, -96.47072, 41.393239, 41.393311, 41.393295, 41.393309, 41.39319, 41.39318, 41.393131, 41.393136, 41.393202, 41.393198, 41.390437, 41.388453, 41.387043, 41.387273, 41.388404, 41.388694, 41.38767, 41.385028, 41.383159, 41.379323, 41.371698, 41.36806, 41.364461, 41.362148, 41.360682, 41.360187, 41.359182, 41.357376, 41.35662, 41.357208, 41.357012, 41.356642, 41.356089, 41.355455, 41.354851, 41.354374, 41.354095, 41.35353, 
41.353253, 41.353101, 41.35343, 41.353356, 41.352693, 41.35132, 41.350877, 41.350312, 41.350036, 41.349922, 41.349608, 41.349068, 41.348722, 41.34772, 41.346456, 41.345044, 41.34435, 41.342604, 41.340737, 41.339663, 41.337033, 41.335039, 41.335174, 41.334485, 41.332742, 41.331243, 41.328674, 41.327378, 41.322362, 41.320869, 41.318709, 41.316614, 41.316044, 41.313561, 41.313537, 41.310505, 41.3063, 41.2999, 41.29371, 41.293631, 41.29249, 41.292048, 41.291742, 41.292202, 41.292055, 41.291989, 41.292192, 
41.292744, 41.292506, 41.292211, 41.291932, 41.291835, 41.291846, 41.291846, 41.291807, 41.291324, 41.288227, 41.285258, 41.288527, 41.291599, 41.29562, 41.296605, 41.298837, 41.29887, 41.300534, 41.300828, 41.301237, 41.301571, 41.301965, 41.305705, 41.309071, 41.310704, 41.311695, 41.314614, 41.316049, 41.318307, 41.320139, 41.321734, 41.328737, 41.334308, 41.336623, 41.341868, 41.350019, 41.351753, 41.354997, 41.363024, 41.364478, 41.366121, 41.369002, 41.370129, 41.373131, 41.373701, 41.375198, 
41.376898, 41.380315, 41.384218, 41.392345, 41.393239)),94.1980474198047,1.28312412831241,0,0,0,2.00836820083682
"152","31055004800","Census Tract 48; Douglas County; Nebraska",4546,634,62202,16567,3367,416,699,472,0,10,166,141,0,10,233,229,4546,634,list(c(-95.995074, -95.995064, -95.995056, -95.990224, -95.985424, -95.985656, -95.985666, -95.985423, -95.995069, -95.995076, -95.995074, 41.266889, 41.270538, 41.273138, 41.273153, 41.273148, 41.266868, 41.263229, 41.259693, 41.25965, 41.263215, 41.266889)),74.0651121865376,15.3761548614166,0,3.65156181258249,0,5.12538495380554
"153","31055006505","Census Tract 65.05; Douglas County; Nebraska",1716,152,62039,27807,1132,137,352,107,0,10,12,19,0,10,58,77,1716,152,list(c(-96.023911, -96.023813, -96.004691, -96.004672, -96.004648, -96.004622, -96.012342, -96.014228, -96.019509, -96.023834, -96.023911, 41.324846, 41.335701, 41.335754, 41.332083, 41.324832, 41.317625, 41.317615, 41.317612, 41.317756, 41.319374, 41.324846)),65.967365967366,20.5128205128205,0,0.699300699300699,0,3.37995337995338
"154","31055007311","Census Tract 73.11; Douglas County; Nebraska",2660,410,65906,18863,1254,282,874,272,0,10,55,58,0,10,213,115,2660,410,list(c(-96.081434, -96.081329, -96.081291, -96.078191, -96.075994, -96.074998, -96.074442, -96.072086, -96.071776, -96.070962, -96.069232, -96.070127, -96.070629, -96.070941, -96.08142, -96.081434, 41.313808, 41.317504, 41.321166, 41.321161, 41.321184, 41.321333, 41.321686, 41.324845, 41.324564, 41.323741, 41.322211, 41.320422, 41.31392, 41.306667, 41.306646, 41.313808)),47.1428571428571,32.8571428571429,0,2.06766917293233,0,8.00751879699248
"155","31055000400","Census Tract 4; Douglas County; Nebraska",1724,397,34083,15537,991,326,172,134,16,17,0,10,0,10,531,264,1724,397,list(c(-95.945664, -95.94031, -95.9393706921877, -95.939291, -95.9269377073171, -95.927618, -95.92766, -95.927682, -95.930424, -95.931962, -95.932343, -95.937336, -95.939428, -95.94215, -95.942166, -95.942438, -95.942765, -95.94374, -95.944821, -95.944898, -95.945413, -95.945381, -95.945646, -95.945576, -95.945588, -95.945664, 41.324871, 41.327841, 41.3289515157479, 41.328897, 41.3228116341463, 41.320389, 41.306642, 41.304956, 41.304689, 41.303355, 41.299659, 41.299644, 41.299578, 41.29963, 41.3043, 
41.305011, 41.305745, 41.307084, 41.309039, 41.309349, 41.312087, 41.317573, 41.320338, 41.321297, 41.323229, 41.324871)),57.4825986078886,9.97679814385151,0.928074245939675,0,0,30.800464037123
